_id,term,definition,analysis.pos_tags[0][0],analysis.pos_tags[0][1],analysis.pos_tags[1][0],analysis.pos_tags[1][1],analysis.stems[0],analysis.stems[1],created_at,sentiment_score,source_link,status,analysis.morphemes[0].word,analysis.morphemes[1].word,analysis.morphemes[2].word,analysis.morphemes[3].word,analysis.morphemes[4].word,analysis.morphemes[5].word,analysis.morphemes[6].word,analysis.morphemes[7].word,analysis.morphemes[8].word,analysis.morphemes[9].word,analysis.morphemes[10].word,analysis.morphemes[11].word,analysis.morphemes[12].word,analysis.morphemes[13].word,analysis.morphemes[14].word,analysis.morphemes[15].word,analysis.morphemes[16].word,analysis.morphemes[0].pos,analysis.morphemes[1].pos,analysis.morphemes[2].pos,analysis.morphemes[3].pos,analysis.morphemes[4].pos,analysis.morphemes[5].pos,analysis.morphemes[6].pos,analysis.morphemes[7].pos,analysis.morphemes[8].pos,analysis.morphemes[9].pos,analysis.morphemes[10].pos,analysis.morphemes[11].pos,analysis.morphemes[12].pos,analysis.morphemes[13].pos,analysis.morphemes[14].pos,analysis.morphemes[15].pos,analysis.morphemes[16].pos,analysis.sentiment_score,updated_at,analyzed_at,ai_updated_at,category
69538a51a507d8787b04b3e7,폭사,,,,,,,,2025-12-30T17:16:17.274Z,,https://namu.wiki/w/%ED%8F%AD%EC%82%AC(%EB%A6%AC%EB%93%AC%20%EA%B2%8C%EC%9E%84),ai_analyzed,폭사,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0.184,2025-12-31T13:59:38.807Z,2025-12-31T14:57:24.402Z,2025-12-31T16:08:27.893Z,
69538a51a507d8787b04b3e8,풀콤보,,,,,,,,2025-12-30T17:16:17.274Z,,https://namu.wiki/w/%ED%92%80%EC%BD%A4%EB%B3%B4,ai_analyzed,풀,콤보,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.978,2025-12-31T13:59:38.807Z,2025-12-31T14:57:24.402Z,2025-12-31T16:08:27.906Z,
69538a51a507d8787b04b3e9,액션 게임,,,,,,,,2025-12-30T17:16:17.275Z,,https://namu.wiki/w/%EC%95%A1%EC%85%98%20%EA%B2%8C%EC%9E%84,ai_analyzed,액션,게임,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.706,2025-12-31T13:59:38.808Z,2025-12-31T14:57:24.402Z,2025-12-31T16:08:27.921Z,
69538a51a507d8787b04b3ea,대전 격투 게임,,,,,,,,2025-12-30T17:16:17.276Z,,https://namu.wiki/w/%EB%8C%80%EC%A0%84%20%EA%B2%A9%ED%88%AC%20%EA%B2%8C%EC%9E%84,ai_analyzed,대전,격투,게임,,,,,,,,,,,,,,,Noun,Noun,Noun,,,,,,,,,,,,,,,-0.843,2025-12-31T13:59:38.808Z,2025-12-31T14:57:24.403Z,2025-12-31T16:08:27.938Z,
69538a51a507d8787b04b3eb,가드 불능,,,,,,,,2025-12-30T17:16:17.277Z,,https://namu.wiki/w/%EA%B0%80%EB%93%9C%20%EB%B6%88%EB%8A%A5,ai_analyzed,가드,불능,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.992,2025-12-31T13:59:38.810Z,2025-12-31T14:57:24.403Z,2025-12-31T16:08:27.954Z,
69538a51a507d8787b04b3ec,가드 크러시,,,,,,,,2025-12-30T17:16:17.277Z,,https://namu.wiki/w/%EA%B0%80%EB%93%9C%20%ED%81%AC%EB%9F%AC%EC%8B%9C,ai_analyzed,가드,크러시,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.967,2025-12-31T13:59:38.810Z,2025-12-31T14:57:24.403Z,2025-12-31T16:08:27.972Z,
69538a51a507d8787b04b3ed,니가와,,,,,,,,2025-12-30T17:16:17.278Z,,https://namu.wiki/w/%EB%8B%88%EA%B0%80%EC%99%80,ai_analyzed,니,가,와,,,,,,,,,,,,,,,Noun,Josa,Verb,,,,,,,,,,,,,,,-0.915,2025-12-31T13:59:38.811Z,2025-12-31T14:57:24.403Z,2025-12-31T16:08:27.986Z,
69538a51a507d8787b04b3ee,파동승룡,,,,,,,,2025-12-30T17:16:17.279Z,,https://namu.wiki/w/%ED%8C%8C%EB%8F%99%EC%8A%B9%EB%A3%A1,ai_analyzed,파동,승룡,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.97,2025-12-31T13:59:38.812Z,2025-12-31T14:57:24.403Z,2025-12-31T16:08:28.004Z,
69538a51a507d8787b04b3ef,대기군인,,,,,,,,2025-12-30T17:16:17.279Z,,https://namu.wiki/w/%EB%8C%80%EA%B8%B0%EA%B5%B0%EC%9D%B8,ai_analyzed,대기,군인,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.966,2025-12-31T13:59:38.813Z,2025-12-31T14:57:24.403Z,2025-12-31T16:08:28.021Z,
69538a51a507d8787b04b3f0,열풍카이저,,,,,,,,2025-12-30T17:16:17.280Z,,https://namu.wiki/w/%EC%97%B4%ED%92%8D%EC%B9%B4%EC%9D%B4%EC%A0%80,ai_analyzed,열풍,카이저,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.202,2025-12-31T13:59:38.814Z,2025-12-31T14:57:24.405Z,2025-12-31T16:08:28.039Z,
69538a51a507d8787b04b3f1,다단히트,,,,,,,,2025-12-30T17:16:17.281Z,,https://namu.wiki/w/%EB%8B%A4%EB%8B%A8%ED%9E%88%ED%8A%B8,ai_analyzed,다단,히트,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.997,2025-12-31T13:59:38.815Z,2025-12-31T14:57:24.405Z,2025-12-31T16:08:28.056Z,
69538a51a507d8787b04b3f2,모르면 맞아야죠,,,,,,,,2025-12-30T17:16:17.281Z,,https://namu.wiki/w/%EB%AA%A8%EB%A5%B4%EB%A9%B4%20%EB%A7%9E%EC%95%84%EC%95%BC%EC%A3%A0,ai_analyzed,모르면,맞아야죠,,,,,,,,,,,,,,,,Verb,Verb,,,,,,,,,,,,,,,,0.697,2025-12-31T13:59:38.816Z,2025-12-31T14:57:24.405Z,2025-12-31T16:08:28.072Z,
69538a51a507d8787b04b3f3,무한 콤보,,,,,,,,2025-12-30T17:16:17.281Z,,https://namu.wiki/w/%EB%AC%B4%ED%95%9C%20%EC%BD%A4%EB%B3%B4,ai_analyzed,무한,콤보,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.546,2025-12-31T13:59:38.817Z,2025-12-31T14:57:24.405Z,2025-12-31T16:08:28.090Z,
69538a51a507d8787b04b3f4,바운드,,,,,,,,2025-12-30T17:16:17.282Z,,https://namu.wiki/w/%EB%B0%94%EC%9A%B4%EB%93%9C#s-2,ai_analyzed,바운드,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.979,2025-12-31T13:59:38.817Z,2025-12-31T14:57:24.405Z,2025-12-31T16:08:28.104Z,
69538a51a507d8787b04b3f5,자세 캐릭터,,,,,,,,2025-12-30T17:16:17.282Z,,https://namu.wiki/w/%EC%9E%90%EC%84%B8%20%EC%BA%90%EB%A6%AD%ED%84%B0,ai_analyzed,자세,캐릭터,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.556,2025-12-31T13:59:38.818Z,2025-12-31T14:57:24.405Z,2025-12-31T16:08:28.119Z,
69538a51a507d8787b04b3f6,잡기 캐릭터,,,,,,,,2025-12-30T17:16:17.282Z,,https://namu.wiki/w/%EC%9E%A1%EA%B8%B0%20%EC%BA%90%EB%A6%AD%ED%84%B0,ai_analyzed,잡기,캐릭터,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.916,2025-12-31T13:59:38.819Z,2025-12-31T14:57:24.405Z,2025-12-31T16:08:28.137Z,
69538a51a507d8787b04b3f7,절명콤보,,,,,,,,2025-12-30T17:16:17.283Z,,https://namu.wiki/w/%EC%A0%88%EB%AA%85%EC%BD%A4%EB%B3%B4,ai_analyzed,절명,콤보,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.996,2025-12-31T13:59:38.820Z,2025-12-31T14:57:24.406Z,2025-12-31T16:08:28.156Z,
69538a51a507d8787b04b3f8,필살기,,,,,,,,2025-12-30T17:16:17.283Z,,https://namu.wiki/w/%ED%95%84%EC%82%B4%EA%B8%B0#s-6,ai_analyzed,필살기,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.106,2025-12-31T13:59:38.820Z,2025-12-31T14:57:24.406Z,2025-12-31T16:08:28.171Z,
69538a51a507d8787b04b3f9,초필살기,,,,,,,,2025-12-30T17:16:17.284Z,,https://namu.wiki/w/%EC%B4%88%ED%95%84%EC%82%B4%EA%B8%B0(%EB%8C%80%EC%A0%84%20%EA%B2%A9%ED%88%AC%20%EA%B2%8C%EC%9E%84),ai_analyzed,초,필살기,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.603,2025-12-31T13:59:38.821Z,2025-12-31T14:57:24.406Z,2025-12-31T16:08:28.188Z,
69538a51a507d8787b04b3fa,한대만,,,,,,,,2025-12-30T17:16:17.285Z,,https://namu.wiki/w/%ED%95%9C%EB%8C%80%EB%A7%8C,ai_analyzed,한,대만,,,,,,,,,,,,,,,,Determiner,Noun,,,,,,,,,,,,,,,,0.935,2025-12-31T13:59:38.822Z,2025-12-31T14:57:24.407Z,2025-12-31T16:08:28.203Z,
69538a51a507d8787b04b3fb,SNK 보스 신드롬,,,,,,,,2025-12-30T17:16:17.285Z,,https://namu.wiki/w/SNK%20%EB%B3%B4%EC%8A%A4%20%EC%8B%A0%EB%93%9C%EB%A1%AC,ai_analyzed,SNK,보스,신드롬,,,,,,,,,,,,,,,Alpha,Noun,Noun,,,,,,,,,,,,,,,-0.617,2025-12-31T13:59:38.823Z,2025-12-31T14:57:24.407Z,2025-12-31T16:08:28.221Z,
69538a51a507d8787b04b3fc,틀:대전 액션 게임의 커맨드 기술 분류,,,,,,,,2025-12-30T17:16:17.285Z,,https://namu.wiki/w/%ED%8B%80:%EB%8C%80%EC%A0%84%20%EC%95%A1%EC%85%98%20%EA%B2%8C%EC%9E%84%EC%9D%98%20%EC%BB%A4%EB%A7%A8%EB%93%9C%20%EA%B8%B0%EC%88%A0%20%EB%B6%84%EB%A5%98,ai_analyzed,틀,:,대전,액션,게임,의,커맨드,기술,분류,,,,,,,,,Noun,Punctuation,Noun,Noun,Noun,Josa,Noun,Noun,Noun,,,,,,,,,-0.917,2025-12-31T13:59:38.824Z,2025-12-31T14:57:24.407Z,2025-12-31T16:08:28.238Z,
69538a51a507d8787b04b3fd,AOS · MOBA,,,,,,,,2025-12-30T17:16:17.286Z,,https://namu.wiki/w/AOS(%EC%9E%A5%EB%A5%B4),ai_analyzed,AOS,·,MOBA,,,,,,,,,,,,,,,Alpha,Punctuation,Alpha,,,,,,,,,,,,,,,-0.87,2025-12-31T13:59:38.824Z,2025-12-31T14:57:24.408Z,2025-12-31T16:08:28.252Z,
69538a51a507d8787b04b3fe,한타,,,,,,,,2025-12-30T17:16:17.286Z,,https://namu.wiki/w/%ED%95%9C%ED%83%80,ai_analyzed,한,타,,,,,,,,,,,,,,,,Determiner,Noun,,,,,,,,,,,,,,,,0.79,2025-12-31T13:59:38.825Z,2025-12-31T14:57:24.408Z,2025-12-31T16:08:28.266Z,
69538a51a507d8787b04b3ff,리그 오브 레전드/용어,,,,,,,,2025-12-30T17:16:17.287Z,,https://namu.wiki/w/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/%EC%9A%A9%EC%96%B4,ai_analyzed,리그,오브,레전드,/,용어,,,,,,,,,,,,,Noun,Noun,Noun,Punctuation,Noun,,,,,,,,,,,,,0.485,2025-12-31T13:59:38.826Z,2025-12-31T14:57:24.408Z,2025-12-31T16:08:28.284Z,
69538a51a507d8787b04b400,서브컬처 게임,,,,,,,,2025-12-30T17:16:17.288Z,,https://namu.wiki/w/%EC%84%9C%EB%B8%8C%EC%BB%AC%EC%B2%98%20%EA%B2%8C%EC%9E%84,ai_analyzed,서브컬처,게임,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.044,2025-12-31T13:59:38.826Z,2025-12-31T14:57:24.409Z,2025-12-31T16:08:28.300Z,
69538a51a507d8787b04b401,서브컬처 모바일 게임,,,,,,,,2025-12-30T17:16:17.288Z,,https://namu.wiki/w/%EC%84%9C%EB%B8%8C%EC%BB%AC%EC%B2%98%20%EB%AA%A8%EB%B0%94%EC%9D%BC%20%EA%B2%8C%EC%9E%84,ai_analyzed,서브컬처,모바일,게임,,,,,,,,,,,,,,,Noun,Noun,Noun,,,,,,,,,,,,,,,-0.508,2025-12-31T13:59:38.827Z,2025-12-31T14:57:24.409Z,2025-12-31T16:08:28.317Z,
69538a51a507d8787b04b402,가챠,,,,,,,,2025-12-30T17:16:17.289Z,,https://namu.wiki/w/%EA%B0%80%EC%B1%A0,ai_analyzed,가챠,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.795,2025-12-31T13:59:38.828Z,2025-12-31T14:57:24.409Z,2025-12-31T16:08:28.333Z,
69538a51a507d8787b04b403,꽝카드,,,,,,,,2025-12-30T17:16:17.289Z,,https://namu.wiki/w/%EA%BD%9D%EC%B9%B4%EB%93%9C,ai_analyzed,꽝,카드,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.994,2025-12-31T13:59:38.828Z,2025-12-31T14:57:24.410Z,2025-12-31T16:08:28.349Z,
69538a51a507d8787b04b404,리세마라,,,,,,,,2025-12-30T17:16:17.290Z,,https://namu.wiki/w/%EB%A6%AC%EC%84%B8%EB%A7%88%EB%9D%BC,ai_analyzed,리세,마라,,,,,,,,,,,,,,,,Noun,Adjective,,,,,,,,,,,,,,,,-0.841,2025-12-31T13:59:38.829Z,2025-12-31T14:57:24.411Z,2025-12-31T16:08:28.367Z,
69538a51a507d8787b04b405,리셋 시간,,,,,,,,2025-12-30T17:16:17.292Z,,https://namu.wiki/w/%EB%A6%AC%EC%85%8B%20%EC%8B%9C%EA%B0%84,ai_analyzed,리셋,시간,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.982,2025-12-31T13:59:38.830Z,2025-12-31T14:57:24.411Z,2025-12-31T16:08:28.385Z,
69538a51a507d8787b04b406,무과금,,,,,,,,2025-12-30T17:16:17.292Z,,https://namu.wiki/w/%EB%AC%B4%EA%B3%BC%EA%B8%88,ai_analyzed,무,과금,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.995,2025-12-31T13:59:38.830Z,2025-12-31T14:57:24.411Z,2025-12-31T16:08:28.402Z,
69538a51a507d8787b04b407,복각,,,,,,,,2025-12-30T17:16:17.293Z,,https://namu.wiki/w/%EB%B3%B5%EA%B0%81,ai_analyzed,복각,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0.378,2025-12-31T13:59:38.831Z,2025-12-31T14:57:24.411Z,2025-12-31T16:08:28.419Z,
69538a51a507d8787b04b408,분재게임,,,,,,,,2025-12-30T17:16:17.294Z,,https://namu.wiki/w/%EB%B6%84%EC%9E%AC%EA%B2%8C%EC%9E%84,ai_analyzed,분재,게임,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.989,2025-12-31T13:59:38.832Z,2025-12-31T14:57:24.412Z,2025-12-31T16:08:28.434Z,
69538a51a507d8787b04b409,사료,,,,,,,,2025-12-30T17:16:17.294Z,,https://namu.wiki/w/%EC%82%AC%EB%A3%8C(%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4),ai_analyzed,사료,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.466,2025-12-31T13:59:38.832Z,2025-12-31T14:57:24.412Z,2025-12-31T16:08:28.447Z,
69538a51a507d8787b04b40a,실장,,,,,,,,2025-12-30T17:16:17.295Z,,https://namu.wiki/w/%EC%8B%A4%EC%9E%A5#%E5%AF%A6%E8%A3%9D(%E5%AE%9F%E8%A3%85),ai_analyzed,실장,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.302,2025-12-31T13:59:38.833Z,2025-12-31T14:57:24.412Z,2025-12-31T16:08:28.462Z,
69538a51a507d8787b04b40b,이격,,,,,,,,2025-12-30T17:16:17.295Z,,https://namu.wiki/w/%EC%9D%B4%EA%B2%A9#%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4%20%E5%BC%82%E6%A0%BC(%E7%95%B0%E6%A0%BC),ai_analyzed,이격,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.758,2025-12-31T13:59:38.833Z,2025-12-31T14:57:24.413Z,2025-12-31T16:08:28.479Z,
69538a51a507d8787b04b40c,인권캐,,,,,,,,2025-12-30T17:16:17.296Z,,https://namu.wiki/w/%EC%9D%B8%EA%B6%8C%EC%BA%90,ai_analyzed,인권,캐,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.711,2025-12-31T13:59:38.834Z,2025-12-31T14:57:24.413Z,2025-12-31T16:08:28.494Z,
69538a51a507d8787b04b40d,천장,,,,,,,,2025-12-30T17:16:17.297Z,,https://namu.wiki/w/%EC%B2%9C%EC%9E%A5(%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4),ai_analyzed,천장,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.877,2025-12-31T13:59:38.834Z,2025-12-31T14:57:24.413Z,2025-12-31T16:08:28.511Z,
69538a51a507d8787b04b40e,고봉밥,,,,,,,,2025-12-30T17:16:17.297Z,,https://namu.wiki/w/%EA%B3%A0%EB%B4%89%EB%B0%A5#s-3,ai_analyzed,고봉,밥,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.995,2025-12-31T13:59:38.835Z,2025-12-31T14:57:24.414Z,2025-12-31T16:08:28.525Z,
69538a51a507d8787b04b40f,컴플리트 가챠,,,,,,,,2025-12-30T17:16:17.298Z,,https://namu.wiki/w/%EC%BB%B4%ED%94%8C%EB%A6%AC%ED%8A%B8%20%EA%B0%80%EC%B1%A0,ai_analyzed,컴,플,리트,가챠,,,,,,,,,,,,,,Noun,Exclamation,Noun,Noun,,,,,,,,,,,,,,0.904,2025-12-31T13:59:38.836Z,2025-12-31T14:57:24.414Z,2025-12-31T16:08:28.544Z,
69538a51a507d8787b04b410,픽뚫,,,,,,,,2025-12-30T17:16:17.298Z,,https://namu.wiki/w/%ED%94%BD%EB%9A%AB,ai_analyzed,픽뚫,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0.934,2025-12-31T13:59:38.836Z,2025-12-31T14:57:24.414Z,2025-12-31T16:08:28.561Z,
69538a51a507d8787b04b411,픽업,,,,,,,,2025-12-30T17:16:17.299Z,,https://namu.wiki/w/%ED%94%BD%EC%97%85#s-7,ai_analyzed,픽업,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.861,2025-12-31T13:59:38.837Z,2025-12-31T14:57:24.415Z,2025-12-31T16:08:28.576Z,
69538a51a507d8787b04b412,해금,,,,,,,,2025-12-30T17:16:17.299Z,,https://namu.wiki/w/%ED%95%B4%EA%B8%88(%EB%8F%99%EC%9D%8C%EC%9D%B4%EC%9D%98%EC%96%B4)#s-2.1,ai_analyzed,해금,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0.349,2025-12-31T13:59:38.838Z,2025-12-31T14:57:24.415Z,2025-12-31T16:08:28.591Z,
69538a51a507d8787b04b413,겸손한 게임 제안,,,,,,,,2025-12-30T17:16:17.299Z,,https://namu.wiki/w/%EA%B2%B8%EC%86%90%ED%95%9C%20%EA%B2%8C%EC%9E%84%20%EC%A0%9C%EC%95%88,ai_analyzed,겸손한,게임,제안,,,,,,,,,,,,,,,Adjective,Noun,Noun,,,,,,,,,,,,,,,0.926,2025-12-31T13:59:38.838Z,2025-12-31T14:57:24.415Z,2025-12-31T16:08:28.609Z,
69538a51a507d8787b04b414,루도내러티브 부조화,,,,,,,,2025-12-30T17:16:17.299Z,,https://namu.wiki/w/%EB%A3%A8%EB%8F%84%EB%82%B4%EB%9F%AC%ED%8B%B0%EB%B8%8C%20%EB%B6%80%EC%A1%B0%ED%99%94,ai_analyzed,루도내러티브,부조화,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.992,2025-12-31T13:59:38.839Z,2025-12-31T14:57:24.415Z,2025-12-31T16:08:28.626Z,
69538a51a507d8787b04b415,고인물,,,,,,,,2025-12-30T17:16:17.300Z,,https://namu.wiki/w/%EA%B3%A0%EC%9D%B8%EB%AC%BC,ai_analyzed,고,인물,,,,,,,,,,,,,,,,Modifier,Noun,,,,,,,,,,,,,,,,-0.992,2025-12-31T13:59:38.840Z,2025-12-31T14:57:24.415Z,2025-12-31T16:08:28.642Z,
69538a51a507d8787b04b416,썩은물,,,,,,,,2025-12-30T17:16:17.300Z,,https://namu.wiki/w/%EC%8D%A9%EC%9D%80%EB%AC%BC,ai_analyzed,썩은,물,,,,,,,,,,,,,,,,Verb,Noun,,,,,,,,,,,,,,,,-0.987,2025-12-31T13:59:38.841Z,2025-12-31T14:57:24.416Z,2025-12-31T16:08:28.659Z,
69538a51a507d8787b04b417,겜안분,,,,,,,,2025-12-30T17:16:17.300Z,,https://namu.wiki/w/%EA%B2%9C%EC%95%88%EB%B6%84,ai_analyzed,겜안,분,,,,,,,,,,,,,,,,Noun,Suffix,,,,,,,,,,,,,,,,-0.991,2025-12-31T13:59:38.842Z,2025-12-31T14:57:24.416Z,2025-12-31T16:08:28.677Z,
69538a51a507d8787b04b418,꼬우면 접어라,,,,,,,,2025-12-30T17:16:17.301Z,,https://namu.wiki/w/%EA%BC%AC%EC%9A%B0%EB%A9%B4%20%EC%A0%91%EC%96%B4%EB%9D%BC,ai_analyzed,꼬우,면,접어라,,,,,,,,,,,,,,,Noun,Josa,Verb,,,,,,,,,,,,,,,-0.996,2025-12-31T13:59:38.843Z,2025-12-31T14:57:24.416Z,2025-12-31T16:08:28.695Z,
69538a51a507d8787b04b419,뉴들박,,,,,,,,2025-12-30T17:16:17.302Z,,https://namu.wiki/w/%EB%89%B4%EB%93%A4%EB%B0%95,ai_analyzed,뉴,들,박,,,,,,,,,,,,,,,Noun,Suffix,Noun,,,,,,,,,,,,,,,0.978,2025-12-31T13:59:38.843Z,2025-12-31T14:57:24.417Z,2025-12-31T16:08:28.711Z,
69538a51a507d8787b04b41a,뉴비,,,,,,,,2025-12-30T17:16:17.302Z,,https://namu.wiki/w/%EB%89%B4%EB%B9%84,ai_analyzed,뉴비,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.955,2025-12-31T13:59:38.844Z,2025-12-31T14:57:24.417Z,2025-12-31T16:08:28.725Z,
69538a51a507d8787b04b41b,뉴비절단기,,,,,,,,2025-12-30T17:16:17.303Z,,https://namu.wiki/w/%EB%89%B4%EB%B9%84%EC%A0%88%EB%8B%A8%EA%B8%B0,ai_analyzed,뉴비,절,단기,,,,,,,,,,,,,,,Noun,Noun,Noun,,,,,,,,,,,,,,,-0.992,2025-12-31T13:59:38.845Z,2025-12-31T14:57:24.417Z,2025-12-31T16:08:28.745Z,
69538a51a507d8787b04b41c,닥돌,,,,,,,,2025-12-30T17:16:17.303Z,,https://namu.wiki/w/%EB%8B%A5%EB%8F%8C,ai_analyzed,닥돌,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.648,2025-12-31T13:59:38.845Z,2025-12-31T14:57:24.417Z,2025-12-31T16:08:28.761Z,
69538a51a507d8787b04b41d,대리랭,,,,,,,,2025-12-30T17:16:17.303Z,,https://namu.wiki/w/%EB%8C%80%EB%A6%AC%EB%9E%AD,ai_analyzed,대리,랭,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.701,2025-12-31T13:59:38.846Z,2025-12-31T14:57:24.418Z,2025-12-31T16:08:28.779Z,
69538a51a507d8787b04b41e,딜찍누,,,,,,,,2025-12-30T17:16:17.304Z,,https://namu.wiki/w/%EB%94%9C%EC%B0%8D%EB%88%84,ai_analyzed,딜찍누,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.848,2025-12-31T13:59:38.846Z,2025-12-31T14:57:24.418Z,2025-12-31T16:08:28.796Z,
69538a51a507d8787b04b41f,딸피,,,,,,,,2025-12-30T17:16:17.304Z,,https://namu.wiki/w/%EB%94%B8%ED%94%BC,ai_analyzed,딸피,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.202,2025-12-31T13:59:38.847Z,2025-12-31T14:57:24.418Z,2025-12-31T16:08:28.814Z,
69538a51a507d8787b04b420,빨피,,,,,,,,2025-12-30T17:16:17.305Z,,https://namu.wiki/w/%EB%B9%A8%ED%94%BC,ai_analyzed,빨피,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.984,2025-12-31T13:59:38.848Z,2025-12-31T14:57:24.418Z,2025-12-31T16:08:28.832Z,
69538a51a507d8787b04b421,떼껄룩,,,,,,,,2025-12-30T17:16:17.305Z,,https://namu.wiki/w/%EB%96%BC%EA%BB%84%EB%A3%A9,ai_analyzed,떼껄룩,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0.175,2025-12-31T13:59:38.848Z,2025-12-31T14:57:24.418Z,2025-12-31T16:08:28.848Z,
69538a51a507d8787b04b422,리격슈,,,,,,,,2025-12-30T17:16:17.305Z,,https://namu.wiki/w/%EB%A6%AC%EA%B2%A9%EC%8A%88,ai_analyzed,리격슈,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.101,2025-12-31T13:59:38.849Z,2025-12-31T14:57:24.419Z,2025-12-31T16:08:28.866Z,
69538a51a507d8787b04b423,룩딸,,,,,,,,2025-12-30T17:16:17.306Z,,https://namu.wiki/w/%EB%A3%A9%EB%94%B8,ai_analyzed,룩딸,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.989,2025-12-31T13:59:38.849Z,2025-12-31T14:57:24.419Z,2025-12-31T16:08:28.883Z,
69538a51a507d8787b04b424,신컨,,,,,,,,2025-12-30T17:16:17.307Z,,https://namu.wiki/w/%EC%8B%A0%EC%BB%A8,ai_analyzed,신컨,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.656,2025-12-31T13:59:38.850Z,2025-12-31T14:57:24.419Z,2025-12-31T16:08:28.900Z,
69538a51a507d8787b04b425,숙제,,,,,,,,2025-12-30T17:16:17.308Z,,https://namu.wiki/w/%EC%88%99%EC%A0%9C#s-3.3,ai_analyzed,숙제,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.276,2025-12-31T13:59:38.850Z,2025-12-31T14:57:24.420Z,2025-12-31T16:08:28.918Z,
69538a51a507d8787b04b426,쌀먹,,,,,,,,2025-12-30T17:16:17.308Z,,https://namu.wiki/w/%EC%8C%80%EB%A8%B9,ai_analyzed,쌀,먹,,,,,,,,,,,,,,,,Noun,Verb,,,,,,,,,,,,,,,,-0.191,2025-12-31T13:59:38.851Z,2025-12-31T14:57:24.420Z,2025-12-31T16:08:28.936Z,
